PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
-,2020,06,-,210,6,77,79,11,54,54,73,51,13554
A81001,2020,06,TS181HU,645,41,683,686,166,490,15,0,116,8383
A81002,2020,06,TS182AW,3104,111,3363,3373,677,2633,46,0,837,37256
A81004,2020,06,TS58SB,1331,43,1462,1473,393,1364,107,0,393,17945
A81005,2020,06,TS147DJ,998,35,1655,1661,304,1388,23,0,310,15466
A81006,2020,06,TS182AT,2706,58,2720,2734,576,2391,15,0,855,29561
A81007,2020,06,TS247PW,1609,20,1375,1399,292,1104,3,0,477,17177
A81009,2020,06,TS56HF,1226,17,1523,1535,355,1137,64,0,371,15085
A81011,2020,06,TS247PW,2049,23,2335,2340,363,1722,61,0,642,25733
A81012,2020,06,TS36AL,1316,12,931,937,289,715,18,0,340,11868
A81013,2020,06,TS122FF,1535,16,1436,1459,318,989,61,0,393,15270
A81014,2020,06,TS232LA,500,23,861,871,153,945,21,1,122,9052
A81016,2020,06,TS13QY,1216,26,1513,1522,403,1291,54,1,372,17378
A81017,2020,06,TS170EE,2270,77,3034,3052,624,2390,76,0,633,29758
A81018,2020,06,TS104NW,1953,27,2070,2078,550,1682,89,0,539,22869
A81019,2020,06,TS37RL,1740,18,1478,1493,360,1335,55,0,457,19183
A81020,2020,06,TS43BU,1295,63,1564,1577,365,1129,84,0,378,17695
A81021,2020,06,TS66TD,2337,67,2706,2772,715,2398,168,1,634,30813
A81022,2020,06,TS122TG,1922,23,2045,2061,384,1449,72,0,530,20223
A81023,2020,06,TS12NX,1162,12,859,876,205,549,48,0,290,11358
A81025,2020,06,TS181HU,613,37,750,752,167,620,26,0,171,8155
A81026,2020,06,TS56HA,3498,41,2759,2788,715,2234,111,0,1307,36342
A81027,2020,06,TS159DD,1529,70,1834,1857,255,1437,29,0,437,19200
A81029,2020,06,TS12NX,1279,20,1320,1350,342,1070,40,0,238,15436
A81030,2020,06,TS13RY,1876,59,2164,2178,472,1613,111,0,520,24420
A81031,2020,06,TS247PW,2045,45,1664,1681,342,1421,14,0,529,22194
A81032,2020,06,TS147DJ,1898,41,1935,1942,392,1532,93,0,539,22785
