PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
-,2018,08,-,571,13,298,303,80,182,101,589,177,19431
01E998,2018,08,PR266TR,138,0,191,193,102,181,8,0,15,2515
A81001,2018,08,TS181HU,611,30,609,612,150,400,36,0,155,8069
A81002,2018,08,TS182AW,2853,101,3503,3525,741,2663,41,0,787,38181
A81004,2018,08,TS58SB,1192,37,1437,1451,362,1198,136,0,328,18098
A81005,2018,08,TS147DJ,931,38,1658,1666,269,1337,38,0,310,16268
A81006,2018,08,TS182AT,2311,81,2682,2712,575,2370,15,0,723,29601
A81007,2018,08,TS247PW,1554,30,1388,1417,273,1055,7,0,420,18266
A81009,2018,08,TS56HF,1137,29,1457,1468,342,1088,68,0,304,16189
A81011,2018,08,TS247PW,1822,38,1833,1835,308,1359,54,6,549,23301
A81012,2018,08,TS36AL,1421,18,1147,1150,287,882,27,0,311,14466
A81013,2018,08,TS122FF,1252,22,1268,1285,274,885,25,0,323,14209
A81014,2018,08,TS232LA,404,28,874,885,158,890,11,1,83,8794
A81016,2018,08,TS13QY,1125,19,1559,1565,373,1314,66,1,336,18878
A81017,2018,08,TS170EE,2393,73,3062,3097,664,2548,61,0,601,33027
A81018,2018,08,TS104NW,1621,24,2057,2073,578,1658,67,0,413,23402
A81019,2018,08,TS37RL,1604,26,1438,1464,341,1219,64,1,418,19393
A81020,2018,08,TS43BU,912,40,1346,1361,272,969,67,0,261,15361
A81021,2018,08,TS66TD,2039,51,2634,2707,676,2359,155,1,507,30900
A81022,2018,08,TS122TG,1869,21,2048,2072,365,1421,78,0,542,21790
A81023,2018,08,TS12NX,859,9,519,531,156,350,71,0,177,9346
A81025,2018,08,TS181HU,538,21,730,731,152,659,25,0,142,8400
A81026,2018,08,TS56HA,2775,58,2432,2475,600,1944,177,0,980,34180
A81027,2018,08,TS159DD,1619,110,2048,2080,284,1557,22,0,386,21881
A81029,2018,08,TS12NX,1169,25,1092,1122,284,894,31,0,174,13821
A81030,2018,08,TS13RY,1448,61,1658,1678,377,1177,104,0,391,21388
A81031,2018,08,TS247PW,1691,33,1709,1730,344,1345,25,0,428,22622
A81032,2018,08,TS147DJ,1655,39,1899,1910,406,1452,115,0,455,23247
A81034,2018,08,TS170EE,2819,72,3097,3120,644,2374,44,0,822,38499
A81035,2018,08,TS13RX,1267,26,1331,1361,281,946,80,0,335,17485
A81036,2018,08,TS202UZ,2630,90,3131,3149,547,2353,86,6,740,34502
A81037,2018,08,TS12NX,933,14,1004,1021,306,912,79,0,192,13592
A81038,2018,08,TS36AL,517,13,669,679,257,529,49,0,206,8337
A81039,2018,08,TS169EA,1070,39,1706,1722,316,1239,26,0,337,16443
A81040,2018,08,TS232DG,1290,30,1132,1155,218,957,53,0,336,15178
A81041,2018,08,TS249DN,1235,36,1410,1417,289,1041,25,0,445,15382
A81042,2018,08,TS69QG,2480,42,2838,2864,617,2370,165,1,470,30496
A81043,2018,08,TS60HA,1695,18,1435,1482,300,1106,111,0,491,18709
A81044,2018,08,TS251QU,2936,84,3776,3797,792,3214,20,0,833,40321
