PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
-,2018,05,-,10450,382,15100,15270,3844,11756,818,744,2357,172873
03A998,2018,05,HD21GZ,395,14,469,471,118,331,20,0,88,5846
06H998,2018,05,CB28FH,151,1,168,170,45,104,9,0,29,3749
06T998,2018,05,CO45JR,185,2,330,334,46,257,7,0,39,3126
A81001,2018,05,TS181HU,536,30,586,589,139,395,23,0,124,7816
A81002,2018,05,TS182AW,2776,95,3430,3453,697,2550,39,0,774,37534
A81004,2018,05,TS58SB,1106,34,1362,1380,338,1163,136,0,288,17403
A81005,2018,05,TS147DJ,951,38,1658,1665,252,1338,38,0,310,16520
A81006,2018,05,TS182AT,2373,76,2617,2642,573,2275,15,0,749,29269
A81007,2018,05,TS247PW,1463,32,1353,1392,262,1044,4,0,350,17550
A81009,2018,05,TS56HF,1228,19,1488,1503,374,1122,71,0,304,17260
A81011,2018,05,TS247PW,1745,33,1834,1838,287,1322,35,5,546,23154
A81012,2018,05,TS36AL,1346,18,1171,1178,276,882,31,0,281,14481
A81013,2018,05,TS122FF,1205,19,1229,1245,272,812,35,0,321,13562
A81014,2018,05,TS232LA,437,34,913,926,175,899,14,1,117,9081
A81016,2018,05,TS13QY,1047,17,1404,1408,359,1162,59,1,296,17079
A81017,2018,05,TS170EE,2389,80,3030,3061,631,2533,57,0,599,32879
A81018,2018,05,TS104NW,1643,20,2060,2085,541,1633,69,0,434,23394
A81019,2018,05,TS37RL,1629,23,1434,1456,340,1215,62,0,428,19966
A81020,2018,05,TS43BU,1094,38,1525,1538,335,1089,72,0,271,17432
A81021,2018,05,TS66TD,2136,61,2751,2820,678,2432,165,0,522,32556
A81022,2018,05,TS122TG,1917,27,2133,2162,422,1462,70,0,554,23028
A81023,2018,05,TS12NX,1014,12,535,548,175,395,65,0,214,10220
A81025,2018,05,TS181HU,512,19,666,668,139,612,16,0,116,8044
A81026,2018,05,TS56HA,2774,49,2417,2475,594,1936,172,0,992,35069
A81027,2018,05,TS159DD,1503,73,2012,2045,281,1535,27,0,339,21090
A81029,2018,05,TS12NX,1089,27,1018,1048,261,810,27,0,142,12638
A81030,2018,05,TS13RY,1462,45,1645,1667,359,1199,107,0,387,22108
A81031,2018,05,TS247PW,1663,36,1610,1630,318,1281,14,0,413,21868
A81032,2018,05,TS147DJ,1592,35,1892,1902,373,1433,113,0,436,22748
A81034,2018,05,TS170EE,2757,66,3112,3138,670,2347,47,0,830,39188
A81035,2018,05,TS13RX,1293,26,1393,1428,317,997,78,0,319,18004
A81036,2018,05,TS202UZ,2649,83,3241,3267,566,2391,91,9,703,36063
A81037,2018,05,TS12NX,965,16,1123,1146,320,940,78,0,222,14449
A81038,2018,05,TS36AL,560,14,664,679,246,512,53,0,199,8412
A81039,2018,05,TS169EA,1111,36,1740,1755,322,1259,27,0,356,17371
A81040,2018,05,TS232DG,1358,32,1226,1249,238,1027,68,0,348,16301
A81041,2018,05,TS249DN,1234,51,1484,1490,308,1067,20,0,429,15544
A81042,2018,05,TS69QG,2363,35,2840,2868,597,2325,161,1,463,30371
A81043,2018,05,TS60HA,1773,28,1547,1584,304,1168,98,0,522,19775
A81044,2018,05,TS251QU,2789,81,3688,3713,765,3075,20,5,718,39268
A81045,2018,05,TS101SR,1614,31,1665,1678,332,1363,86,0,289,20568
A81046,2018,05,TS181YE,1838,61,1947,1981,378,1370,79,0,329,24332
A81048,2018,05,TS117BL,1365,76,2318,2344,414,1869,15,0,342,21783
A81049,2018,05,TS36AL,1148,21,1167,1176,399,1212,103,0,241,15617
A81051,2018,05,TS55NN,843,25,999,1007,172,887,33,0,270,12440
A81052,2018,05,TS104NW,1451,43,1951,1969,392,1437,101,0,363,22102
A81053,2018,05,TS134HW,1248,32,1546,1612,273,1198,131,0,180,17838
A81054,2018,05,TS101UA,1538,38,1770,1786,346,1359,64,0,353,19388
A81056,2018,05,TS232JW,279,11,628,630,134,331,3,0,68,4765
A81057,2018,05,TS232LS,1452,42,1264,1280,282,1035,18,8,351,16904
A81058,2018,05,TS80TL,1241,38,1148,1172,214,753,82,0,260,15816
A81060,2018,05,TS268DB,555,20,518,520,141,423,60,0,147,8816
A81063,2018,05,TS240NZ,662,27,1400,1411,231,937,0,0,158,10691
A81064,2018,05,TS12NX,987,14,592,596,150,491,34,0,241,10187
A81065,2018,05,TS66TD,690,9,638,645,185,494,20,0,158,7690
A81066,2018,05,TS211JS,588,13,1084,1092,158,757,16,0,69,9169
A81067,2018,05,TS182BP,1533,33,1346,1353,372,1142,76,0,402,18603
A81070,2018,05,TS253DQ,893,34,974,979,188,714,9,1,227,11026
A81602,2018,05,TS232DG,308,11,701,723,92,537,12,0,93,6086
A81608,2018,05,TS176PG,721,13,1060,1066,238,790,5,0,144,10423
A81610,2018,05,TS232DG,978,28,1206,1227,226,964,18,9,236,13580
A81611,2018,05,TS80TL,932,35,959,983,195,697,109,0,236,11748
A81612,2018,05,TS251AX,390,9,577,585,94,419,3,0,61,5359
A81618,2018,05,TS121BJ,1473,55,1737,1781,304,1227,82,0,447,20602
A81621,2018,05,TS39NB,335,5,256,267,99,255,25,0,72,4261
A81622,2018,05,TS268DF,761,24,788,789,142,672,1,0,165,9478
A81629,2018,05,TS182AP,788,16,854,860,238,700,23,0,176,10553
A81631,2018,05,TS249LJ,714,13,962,968,173,728,8,0,192,10414
A81632,2018,05,TS181HU,587,0,14,14,3,25,3,0,112,1973
A81634,2018,05,TS182EP,212,0,98,98,39,63,4,0,57,1871
A82003,2018,05,LA127BT,1002,39,1283,1292,260,989,79,0,301,15829
A82004,2018,05,CA93QX,269,9,569,575,92,403,17,0,44,4841
A82005,2018,05,LA229BP,497,34,990,1004,141,652,45,4,101,8723
A82006,2018,05,CA166QR,466,21,1021,1033,164,654,10,0,81,8822
A82007,2018,05,LA141LF,1564,35,1492,1539,274,1050,148,37,364,20512
A82008,2018,05,LA145ES,1731,46,2033,2094,402,1307,87,2,398,23013
A82009,2018,05,LA139SH,1369,53,2147,2203,416,1462,24,67,275,19838
A82010,2018,05,LA145JY,879,32,1116,1149,246,778,51,7,215,12489
A82012,2018,05,CA81NL,2097,89,3511,3528,541,2574,102,17,429,34416
A82013,2018,05,CA174AY,684,27,1160,1168,271,882,33,5,84,12501
A82014,2018,05,CA78DS,515,39,1230,1240,155,821,10,0,79,10427
A82015,2018,05,CA11EB,825,15,735,743,195,485,18,0,190,9620
A82016,2018,05,CA11DG,4448,99,4635,4690,688,3258,257,93,933,59206
A82018,2018,05,CA11BP,1248,40,1158,1168,119,973,85,20,403,16206
A82019,2018,05,CA12HE,1048,33,1170,1191,236,824,24,0,190,14011
A82020,2018,05,CA27AJ,1538,42,1727,1758,277,1087,105,0,406,20896
A82021,2018,05,CA139HT,1866,58,3585,3640,449,2127,88,0,375,30842
A82022,2018,05,CA57PZ,602,26,1342,1345,164,886,8,0,134,10355
A82023,2018,05,CA145UR,644,21,1121,1125,181,926,21,7,140,10581
A82024,2018,05,CA201PN,543,23,1335,1351,200,866,33,9,124,10861
A82025,2018,05,LA94JE,1188,35,1354,1367,288,1040,76,3,242,15360
